row_index,column_index,acquisition_index,scan_direction,x_voltage,y_voltage,intensity
6,0,0,forward,-1.000,0.370,1023.0
6,1,1,forward,-0.980,0.370,1023.0
6,2,2,forward,-0.960,0.370,1023.0
6,3,3,forward,-0.940,0.370,1023.0
6,4,4,forward,-0.920,0.370,1023.0
6,5,5,forward,-0.900,0.370,1023.0
6,6,6,forward,-0.880,0.370,1023.0
6,7,7,forward,-0.860,0.370,1023.0
6,8,8,forward,-0.840,0.370,1011.0
6,9,9,forward,-0.820,0.370,999.0
6,10,10,forward,-0.800,0.370,979.0
6,11,11,forward,-0.780,0.370,967.0
6,12,12,forward,-0.760,0.370,952.0
6,13,13,forward,-0.740,0.370,936.0
6,14,14,forward,-0.720,0.370,925.0
6,15,15,forward,-0.700,0.370,911.0
6,16,16,forward,-0.680,0.370,901.0
6,17,17,forward,-0.660,0.370,882.0
6,18,18,forward,-0.640,0.370,869.0
6,19,19,forward,-0.620,0.370,861.0
6,20,20,forward,-0.600,0.370,843.0
6,21,21,forward,-0.580,0.370,837.0
6,22,22,forward,-0.560,0.370,828.0
6,23,23,forward,-0.540,0.370,815.0
6,24,24,forward,-0.520,0.370,800.0
6,25,25,forward,-0.500,0.370,789.0
6,26,26,forward,-0.480,0.370,780.0
6,27,27,forward,-0.460,0.370,770.0
6,28,28,forward,-0.440,0.370,761.0
6,29,29,forward,-0.420,0.370,752.0
6,30,30,forward,-0.400,0.370,742.0
6,31,31,forward,-0.380,0.370,728.0
6,32,32,forward,-0.360,0.370,725.0
6,33,33,forward,-0.340,0.370,719.0
6,34,34,forward,-0.320,0.370,709.0
6,35,35,forward,-0.300,0.370,707.0
6,36,36,forward,-0.280,0.370,703.0
6,37,37,forward,-0.260,0.370,697.0
6,38,38,forward,-0.240,0.370,686.0
6,39,39,forward,-0.220,0.370,677.0
6,40,40,forward,-0.200,0.370,674.0
6,41,41,forward,-0.180,0.370,672.0
6,42,42,forward,-0.160,0.370,669.0
6,43,43,forward,-0.140,0.370,665.0
6,44,44,forward,-0.120,0.370,654.0
6,45,45,forward,-0.100,0.370,647.0
6,46,46,forward,-0.080,0.370,641.0
6,47,47,forward,-0.060,0.370,637.0
6,48,48,forward,-0.040,0.370,632.0
6,49,49,forward,-0.020,0.370,627.0
6,50,50,forward,0.000,0.370,624.0
6,51,51,forward,0.020,0.370,624.0
6,52,52,forward,0.040,0.370,618.0
6,53,53,forward,0.060,0.370,613.0
6,54,54,forward,0.080,0.370,614.0
6,55,55,forward,0.100,0.370,617.0
6,56,56,forward,0.120,0.370,607.0
6,57,57,forward,0.140,0.370,604.0
6,58,58,forward,0.160,0.370,597.0
6,59,59,forward,0.180,0.370,597.0
6,60,60,forward,0.200,0.370,592.0
6,61,61,forward,0.220,0.370,588.0
6,62,62,forward,0.240,0.370,592.0
6,63,63,forward,0.260,0.370,586.0
6,64,64,forward,0.280,0.370,587.0
6,65,65,forward,0.300,0.370,582.0
6,66,66,forward,0.320,0.370,586.0
6,67,67,forward,0.340,0.370,580.0
6,68,68,forward,0.360,0.370,574.0
6,69,69,forward,0.380,0.370,571.0
6,70,70,forward,0.400,0.370,572.0
6,71,71,forward,0.420,0.370,574.0
6,72,72,forward,0.440,0.370,574.0
6,73,73,forward,0.460,0.370,572.0
6,74,74,forward,0.480,0.370,562.0
6,75,75,forward,0.500,0.370,562.0
6,76,76,forward,0.520,0.370,562.0
6,77,77,forward,0.540,0.370,565.0
6,78,78,forward,0.560,0.370,566.0
6,79,79,forward,0.580,0.370,562.0
6,80,80,forward,0.600,0.370,557.0
6,81,81,forward,0.620,0.370,553.0
6,82,82,forward,0.640,0.370,555.0
6,83,83,forward,0.660,0.370,559.0
6,84,84,forward,0.680,0.370,558.0
6,85,85,forward,0.700,0.370,554.0
6,86,86,forward,0.720,0.370,548.0
6,87,87,forward,0.740,0.370,548.0
6,88,88,forward,0.760,0.370,552.0
6,89,89,forward,0.780,0.370,552.0
6,90,90,forward,0.800,0.370,547.0
6,91,91,forward,0.820,0.370,544.0
6,92,92,forward,0.840,0.370,545.0
6,93,93,forward,0.860,0.370,545.0
6,94,94,forward,0.880,0.370,544.0
6,95,95,forward,0.900,0.370,548.0
6,96,96,forward,0.920,0.370,544.0
6,97,97,forward,0.940,0.370,541.0
6,98,98,forward,0.960,0.370,537.0
6,99,99,forward,0.980,0.370,540.0
6,100,100,forward,1.000,0.370,543.0
