row_index,column_index,acquisition_index,scan_direction,x_voltage,y_voltage,intensity
75,100,0,reverse,1.000,0.500,559.0
75,99,1,reverse,0.980,0.500,555.0
75,98,2,reverse,0.960,0.500,551.0
75,97,3,reverse,0.940,0.500,548.0
75,96,4,reverse,0.920,0.500,546.0
75,95,5,reverse,0.900,0.500,544.0
75,94,6,reverse,0.880,0.500,541.0
75,93,7,reverse,0.860,0.500,537.0
75,92,8,reverse,0.840,0.500,534.0
75,91,9,reverse,0.820,0.500,532.0
75,90,10,reverse,0.800,0.500,531.0
75,89,11,reverse,0.780,0.500,528.0
75,88,12,reverse,0.760,0.500,525.0
75,87,13,reverse,0.740,0.500,522.0
75,86,14,reverse,0.720,0.500,519.0
75,85,15,reverse,0.700,0.500,518.0
75,84,16,reverse,0.680,0.500,516.0
75,83,17,reverse,0.660,0.500,516.0
75,82,18,reverse,0.640,0.500,514.0
75,81,19,reverse,0.620,0.500,514.0
75,80,20,reverse,0.600,0.500,512.0
75,79,21,reverse,0.580,0.500,512.0
75,78,22,reverse,0.560,0.500,513.0
75,77,23,reverse,0.540,0.500,514.0
75,76,24,reverse,0.520,0.500,517.0
75,75,25,reverse,0.500,0.500,525.0
75,74,26,reverse,0.480,0.500,546.0
75,73,27,reverse,0.460,0.500,591.0
75,72,28,reverse,0.440,0.500,664.0
75,71,29,reverse,0.420,0.500,684.0
75,70,30,reverse,0.400,0.500,687.0
75,69,31,reverse,0.380,0.500,688.0
75,68,32,reverse,0.360,0.500,690.0
75,67,33,reverse,0.340,0.500,692.0
75,66,34,reverse,0.320,0.500,694.0
75,65,35,reverse,0.300,0.500,694.0
75,64,36,reverse,0.280,0.500,694.0
75,63,37,reverse,0.260,0.500,694.0
75,62,38,reverse,0.240,0.500,694.0
75,61,39,reverse,0.220,0.500,693.0
75,60,40,reverse,0.200,0.500,694.0
75,59,41,reverse,0.180,0.500,689.0
75,58,42,reverse,0.160,0.500,690.0
75,57,43,reverse,0.140,0.500,690.0
75,56,44,reverse,0.120,0.500,687.0
75,55,45,reverse,0.100,0.500,684.0
75,54,46,reverse,0.080,0.500,681.0
75,53,47,reverse,0.060,0.500,678.0
75,52,48,reverse,0.040,0.500,674.0
75,51,49,reverse,0.020,0.500,668.0
75,50,50,reverse,0.000,0.500,664.0
75,49,51,reverse,-0.020,0.500,659.0
75,48,52,reverse,-0.040,0.500,655.0
75,47,53,reverse,-0.060,0.500,652.0
75,46,54,reverse,-0.080,0.500,650.0
75,45,55,reverse,-0.100,0.500,649.0
75,44,56,reverse,-0.120,0.500,647.0
75,43,57,reverse,-0.140,0.500,645.0
75,42,58,reverse,-0.160,0.500,645.0
75,41,59,reverse,-0.180,0.500,646.0
75,40,60,reverse,-0.200,0.500,647.0
75,39,61,reverse,-0.220,0.500,647.0
75,38,62,reverse,-0.240,0.500,650.0
75,37,63,reverse,-0.260,0.500,653.0
75,36,64,reverse,-0.280,0.500,655.0
75,35,65,reverse,-0.300,0.500,657.0
75,34,66,reverse,-0.320,0.500,661.0
75,33,67,reverse,-0.340,0.500,664.0
75,32,68,reverse,-0.360,0.500,669.0
75,31,69,reverse,-0.380,0.500,674.0
75,30,70,reverse,-0.400,0.500,679.0
75,29,71,reverse,-0.420,0.500,681.0
75,28,72,reverse,-0.440,0.500,682.0
75,27,73,reverse,-0.460,0.500,685.0
75,26,74,reverse,-0.480,0.500,687.0
75,25,75,reverse,-0.500,0.500,688.0
75,24,76,reverse,-0.520,0.500,688.0
75,23,77,reverse,-0.540,0.500,687.0
75,22,78,reverse,-0.560,0.500,686.0
75,21,79,reverse,-0.580,0.500,684.0
75,20,80,reverse,-0.600,0.500,682.0
75,19,81,reverse,-0.620,0.500,678.0
75,18,82,reverse,-0.640,0.500,676.0
75,17,83,reverse,-0.660,0.500,671.0
75,16,84,reverse,-0.680,0.500,666.0
75,15,85,reverse,-0.700,0.500,661.0
75,14,86,reverse,-0.720,0.500,656.0
75,13,87,reverse,-0.740,0.500,654.0
75,12,88,reverse,-0.760,0.500,651.0
75,11,89,reverse,-0.780,0.500,648.0
75,10,90,reverse,-0.800,0.500,646.0
75,9,91,reverse,-0.820,0.500,640.0
75,8,92,reverse,-0.840,0.500,640.0
75,7,93,reverse,-0.860,0.500,637.0
75,6,94,reverse,-0.880,0.500,632.0
75,5,95,reverse,-0.900,0.500,631.0
75,4,96,reverse,-0.920,0.500,628.0
75,3,97,reverse,-0.940,0.500,625.0
75,2,98,reverse,-0.960,0.500,623.0
75,1,99,reverse,-0.980,0.500,619.0
75,0,100,reverse,-1.000,0.500,617.0
