row_index,column_index,acquisition_index,scan_direction,x_voltage,y_voltage,intensity
88,0,0,forward,-1.000,0.760,685.0
88,1,1,forward,-0.980,0.760,263.0
88,2,2,forward,-0.960,0.760,163.0
88,3,3,forward,-0.940,0.760,209.0
88,4,4,forward,-0.920,0.760,629.0
88,5,5,forward,-0.900,0.760,484.0
88,6,6,forward,-0.880,0.760,156.0
88,7,7,forward,-0.860,0.760,191.0
88,8,8,forward,-0.840,0.760,541.0
88,9,9,forward,-0.820,0.760,253.0
88,10,10,forward,-0.800,0.760,627.0
88,11,11,forward,-0.780,0.760,687.0
88,12,12,forward,-0.760,0.760,441.0
88,13,13,forward,-0.740,0.760,158.0
88,14,14,forward,-0.720,0.760,194.0
88,15,15,forward,-0.700,0.760,614.0
88,16,16,forward,-0.680,0.760,707.0
88,17,17,forward,-0.660,0.760,668.0
88,18,18,forward,-0.640,0.760,181.0
88,19,19,forward,-0.620,0.760,169.0
88,20,20,forward,-0.600,0.760,226.0
88,21,21,forward,-0.580,0.760,681.0
88,22,22,forward,-0.560,0.760,700.0
88,23,23,forward,-0.540,0.760,557.0
88,24,24,forward,-0.520,0.760,182.0
88,25,25,forward,-0.500,0.760,163.0
88,26,26,forward,-0.480,0.760,223.0
88,27,27,forward,-0.460,0.760,666.0
88,28,28,forward,-0.440,0.760,715.0
88,29,29,forward,-0.420,0.760,675.0
88,30,30,forward,-0.400,0.760,197.0
88,31,31,forward,-0.380,0.760,163.0
88,32,32,forward,-0.360,0.760,189.0
88,33,33,forward,-0.340,0.760,544.0
88,34,34,forward,-0.320,0.760,713.0
88,35,35,forward,-0.300,0.760,699.0
88,36,36,forward,-0.280,0.760,157.0
88,37,37,forward,-0.260,0.760,177.0
88,38,38,forward,-0.240,0.760,474.0
88,39,39,forward,-0.220,0.760,706.0
88,40,40,forward,-0.200,0.760,692.0
88,41,41,forward,-0.180,0.760,211.0
88,42,42,forward,-0.160,0.760,174.0
88,43,43,forward,-0.140,0.760,355.0
88,44,44,forward,-0.120,0.760,241.0
88,45,45,forward,-0.100,0.760,637.0
88,46,46,forward,-0.080,0.760,670.0
88,47,47,forward,-0.060,0.760,701.0
88,48,48,forward,-0.040,0.760,671.0
88,49,49,forward,-0.020,0.760,320.0
88,50,50,forward,0.000,0.760,161.0
88,51,51,forward,0.020,0.760,180.0
88,52,52,forward,0.040,0.760,165.0
88,53,53,forward,0.060,0.760,184.0
88,54,54,forward,0.080,0.760,431.0
88,55,55,forward,0.100,0.760,162.0
88,56,56,forward,0.120,0.760,209.0
88,57,57,forward,0.140,0.760,509.0
88,58,58,forward,0.160,0.760,723.0
88,59,59,forward,0.180,0.760,698.0
88,60,60,forward,0.200,0.760,228.0
88,61,61,forward,0.220,0.760,88.0
88,62,62,forward,0.240,0.760,128.0
88,63,63,forward,0.260,0.760,618.0
88,64,64,forward,0.280,0.760,675.0
88,65,65,forward,0.300,0.760,422.0
88,66,66,forward,0.320,0.760,547.0
88,67,67,forward,0.340,0.760,684.0
88,68,68,forward,0.360,0.760,643.0
88,69,69,forward,0.380,0.760,341.0
88,70,70,forward,0.400,0.760,694.0
88,71,71,forward,0.420,0.760,647.0
88,72,72,forward,0.440,0.760,674.0
88,73,73,forward,0.460,0.760,413.0
88,74,74,forward,0.480,0.760,262.0
88,75,75,forward,0.500,0.760,160.0
88,76,76,forward,0.520,0.760,694.0
88,77,77,forward,0.540,0.760,699.0
88,78,78,forward,0.560,0.760,167.0
88,79,79,forward,0.580,0.760,292.0
88,80,80,forward,0.600,0.760,616.0
88,81,81,forward,0.620,0.760,172.0
88,82,82,forward,0.640,0.760,209.0
88,83,83,forward,0.660,0.760,399.0
88,84,84,forward,0.680,0.760,699.0
88,85,85,forward,0.700,0.760,703.0
88,86,86,forward,0.720,0.760,687.0
88,87,87,forward,0.740,0.760,175.0
88,88,88,forward,0.760,0.760,472.0
88,89,89,forward,0.780,0.760,179.0
88,90,90,forward,0.800,0.760,524.0
88,91,91,forward,0.820,0.760,711.0
88,92,92,forward,0.840,0.760,673.0
88,93,93,forward,0.860,0.760,293.0
88,94,94,forward,0.880,0.760,173.0
88,95,95,forward,0.900,0.760,215.0
88,96,96,forward,0.920,0.760,194.0
88,97,97,forward,0.940,0.760,196.0
88,98,98,forward,0.960,0.760,197.0
88,99,99,forward,0.980,0.760,179.0
88,100,100,forward,1.000,0.760,190.0
