row_index,column_index,acquisition_index,scan_direction,x_voltage,y_voltage,intensity
72,0,0,forward,-1.000,0.440,637.0
72,1,1,forward,-0.980,0.440,629.0
72,2,2,forward,-0.960,0.440,626.0
72,3,3,forward,-0.940,0.440,621.0
72,4,4,forward,-0.920,0.440,616.0
72,5,5,forward,-0.900,0.440,610.0
72,6,6,forward,-0.880,0.440,609.0
72,7,7,forward,-0.860,0.440,602.0
72,8,8,forward,-0.840,0.440,598.0
72,9,9,forward,-0.820,0.440,593.0
72,10,10,forward,-0.800,0.440,588.0
72,11,11,forward,-0.780,0.440,585.0
72,12,12,forward,-0.760,0.440,581.0
72,13,13,forward,-0.740,0.440,574.0
72,14,14,forward,-0.720,0.440,572.0
72,15,15,forward,-0.700,0.440,568.0
72,16,16,forward,-0.680,0.440,561.0
72,17,17,forward,-0.660,0.440,564.0
72,18,18,forward,-0.640,0.440,561.0
72,19,19,forward,-0.620,0.440,569.0
72,20,20,forward,-0.600,0.440,576.0
72,21,21,forward,-0.580,0.440,588.0
72,22,22,forward,-0.560,0.440,605.0
72,23,23,forward,-0.540,0.440,623.0
72,24,24,forward,-0.520,0.440,644.0
72,25,25,forward,-0.500,0.440,667.0
72,26,26,forward,-0.480,0.440,697.0
72,27,27,forward,-0.460,0.440,727.0
72,28,28,forward,-0.440,0.440,747.0
72,29,29,forward,-0.420,0.440,746.0
72,30,30,forward,-0.400,0.440,743.0
72,31,31,forward,-0.380,0.440,739.0
72,32,32,forward,-0.360,0.440,730.0
72,33,33,forward,-0.340,0.440,723.0
72,34,34,forward,-0.320,0.440,716.0
72,35,35,forward,-0.300,0.440,709.0
72,36,36,forward,-0.280,0.440,702.0
72,37,37,forward,-0.260,0.440,695.0
72,38,38,forward,-0.240,0.440,688.0
72,39,39,forward,-0.220,0.440,682.0
72,40,40,forward,-0.200,0.440,676.0
72,41,41,forward,-0.180,0.440,672.0
72,42,42,forward,-0.160,0.440,664.0
72,43,43,forward,-0.140,0.440,659.0
72,44,44,forward,-0.120,0.440,653.0
72,45,45,forward,-0.100,0.440,644.0
72,46,46,forward,-0.080,0.440,641.0
72,47,47,forward,-0.060,0.440,637.0
72,48,48,forward,-0.040,0.440,631.0
72,49,49,forward,-0.020,0.440,625.0
72,50,50,forward,0.000,0.440,621.0
72,51,51,forward,0.020,0.440,617.0
72,52,52,forward,0.040,0.440,612.0
72,53,53,forward,0.060,0.440,606.0
72,54,54,forward,0.080,0.440,602.0
72,55,55,forward,0.100,0.440,598.0
72,56,56,forward,0.120,0.440,596.0
72,57,57,forward,0.140,0.440,598.0
72,58,58,forward,0.160,0.440,599.0
72,59,59,forward,0.180,0.440,599.0
72,60,60,forward,0.200,0.440,606.0
72,61,61,forward,0.220,0.440,613.0
72,62,62,forward,0.240,0.440,620.0
72,63,63,forward,0.260,0.440,628.0
72,64,64,forward,0.280,0.440,636.0
72,65,65,forward,0.300,0.440,645.0
72,66,66,forward,0.320,0.440,654.0
72,67,67,forward,0.340,0.440,661.0
72,68,68,forward,0.360,0.440,665.0
72,69,69,forward,0.380,0.440,666.0
72,70,70,forward,0.400,0.440,664.0
72,71,71,forward,0.420,0.440,660.0
72,72,72,forward,0.440,0.440,653.0
72,73,73,forward,0.460,0.440,650.0
72,74,74,forward,0.480,0.440,644.0
72,75,75,forward,0.500,0.440,639.0
72,76,76,forward,0.520,0.440,633.0
72,77,77,forward,0.540,0.440,628.0
72,78,78,forward,0.560,0.440,622.0
72,79,79,forward,0.580,0.440,618.0
72,80,80,forward,0.600,0.440,613.0
72,81,81,forward,0.620,0.440,608.0
72,82,82,forward,0.640,0.440,603.0
72,83,83,forward,0.660,0.440,599.0
72,84,84,forward,0.680,0.440,595.0
72,85,85,forward,0.700,0.440,591.0
72,86,86,forward,0.720,0.440,587.0
72,87,87,forward,0.740,0.440,583.0
72,88,88,forward,0.760,0.440,579.0
72,89,89,forward,0.780,0.440,575.0
72,90,90,forward,0.800,0.440,571.0
72,91,91,forward,0.820,0.440,568.0
72,92,92,forward,0.840,0.440,565.0
72,93,93,forward,0.860,0.440,562.0
72,94,94,forward,0.880,0.440,557.0
72,95,95,forward,0.900,0.440,553.0
72,96,96,forward,0.920,0.440,551.0
72,97,97,forward,0.940,0.440,548.0
72,98,98,forward,0.960,0.440,545.0
72,99,99,forward,0.980,0.440,543.0
72,100,100,forward,1.000,0.440,538.0
